tconst	emotionTags	emtionName	emotionScore
tt1127896	Biography,Comedy,Drama	Comedy	11.54
tt1128075	Action,Comedy,Drama	Comedy	34.0
tt1130080	Biography,Comedy,Crime	Comedy	25.76
tt1130988	Action,Comedy,Crime	Comedy	29.66
tt1142977	Animation,Comedy,Family	Comedy	31.52
tt1146325	Action,Comedy,Crime	Comedy	52.46
tt1149361	Action,Comedy,Crime	Comedy	22.06
tt1161418	Adventure,Comedy,Sci-Fi	Comedy	45.9
tt1167660	Action,Adventure,Comedy	Comedy	70.83
tt1175491	Biography,Comedy,Drama	Comedy	20.24
tt1178665	Adventure,Biography,Comedy	Comedy	44.74
tt1183911	Biography,Comedy,Crime	Comedy	20.59
tt1185431	Adventure,Biography,Comedy	Comedy	27.78
tt1190536	Action,Comedy	Comedy	77.78
tt1191121	Action,Comedy	Comedy	55.56
tt1192628	Adventure,Animation,Comedy	Comedy	57.73
tt1194417	Biography,Comedy,Crime	Comedy	30.0
tt1196956	Biography,Comedy,Drama	Comedy	26.47
tt1204342	Adventure,Comedy,Family	Comedy	59.29
tt1210106	Adventure,Comedy	Comedy	32.14
tt1212974	Action,Comedy,Crime	Comedy	61.02
tt1213012	Adventure,Animation,Comedy	Comedy	58.06
tt1213663	Action,Comedy,Sci-Fi	Comedy	18.97
tt1216475	Adventure,Animation,Comedy	Comedy	51.91
tt1217209	Adventure,Animation,Comedy	Comedy	56.96
tt1226229	Adventure,Comedy,Music	Comedy	80.38
tt1231580	Animation,Comedy,Family	Comedy	52.43
tt1231583	Adventure,Comedy	Comedy	66.78
tt1232829	Action,Comedy,Crime	Comedy	53.11
tt1235189	Action,Comedy,Crime	Comedy	21.84
tt1245526	Action,Comedy,Crime	Comedy	63.51
tt1247657	Adventure,Comedy	Comedy	0.0
tt1250777	Action,Adventure,Comedy	Comedy	57.04
tt1268799	Adventure,Comedy	Comedy	79.8
tt1268987	Action,Comedy	Comedy	75.0
tt1272878	Action,Comedy,Crime	Comedy	80.4
tt1273678	Action,Comedy,Family	Comedy	87.5
tt1277953	Adventure,Animation,Comedy	Comedy	77.38
tt1287468	Action,Comedy,Family	Comedy	82.81
tt1289401	Action,Comedy,Fantasy	Comedy	79.66
tt1291150	Action,Adventure,Comedy	Comedy	59.47
tt1302067	Adventure,Animation,Comedy	Comedy	66.04
tt1307068	Adventure,Comedy,Drama	Comedy	25.0
tt1308728	Action,Comedy,Crime	Comedy	70.41
tt1318517	Adventure,Comedy,Drama	Comedy	22.67
tt1319718	Action,Adventure,Comedy	Comedy	56.25
tt1320261	Adventure,Comedy,Family	Comedy	54.26
tt1323594	Animation,Comedy,Family	Comedy	86.89
tt1371155	Biography,Comedy,Drama	Comedy	44.16
tt1374989	Action,Comedy,Fantasy	Comedy	35.65
tt1381418	Action,Comedy,Crime	Comedy	51.72
tt1385867	Action,Comedy,Crime	Comedy	71.28
tt1386588	Action,Comedy,Crime	Comedy	79.1
tt1397514	Action,Adventure,Comedy	Comedy	52.83
tt1402488	Adventure,Animation,Comedy	Comedy	38.1
tt1408253	Action,Comedy,Crime	Comedy	83.33
tt1409024	Action,Adventure,Comedy	Comedy	74.28
tt1411704	Adventure,Animation,Comedy	Comedy	52.08
tt1424310	Action,Adventure,Comedy	Comedy	80.95
tt1430607	Adventure,Animation,Comedy	Comedy	67.02
tt1430626	Adventure,Animation,Comedy	Comedy	47.62
tt1431045	Action,Adventure,Comedy	Comedy	96.92
tt1433540	Adventure,Animation,Comedy	Comedy	40.0
tt1433905	Action,Comedy,Drama	Comedy	61.76
tt1436562	Adventure,Animation,Comedy	Comedy	50.5
tt1441912	Adventure,Comedy,Drama	Comedy	9.59
tt1446147	Action,Comedy	Comedy	54.84
tt1449283	Adventure,Animation,Comedy	Comedy	79.37
tt1453405	Adventure,Animation,Comedy	Comedy	53.02
tt1458915	Action,Comedy,Crime	Comedy	48.48
tt1464174	Action,Comedy,Crime	Comedy	58.0
tt1469304	Action,Comedy,Crime	Comedy	60.56
tt1474276	Action,Animation,Comedy	Comedy	44.64
tt1477855	Biography,Comedy,Drama	Comedy	8.49
tt1478964	Action,Comedy,Sci-Fi	Comedy	47.13
tt1488181	Adventure,Animation,Comedy	Comedy	57.14
tt1489889	Action,Comedy,Crime	Comedy	55.09
tt1512235	Action,Comedy,Drama	Comedy	73.0
tt1523486	Action,Comedy	Comedy	50.0
tt1524930	Adventure,Comedy	Comedy	68.38
tt1525366	Action,Adventure,Comedy	Comedy	35.8
tt1533117	Action,Comedy,Western	Comedy	60.0
tt1542768	Action,Comedy,Crime	Comedy	60.38
tt1545660	Action,Adventure,Comedy	Comedy	51.22
tt1562859	Action,Comedy	Comedy	63.64
tt1572781	Animation,Comedy,Drama	Comedy	41.18
tt1596363	Biography,Comedy,Drama	Comedy	12.53
tt1597522	Adventure,Comedy,Family	Comedy	61.11
tt1598828	Action,Comedy,Crime	Comedy	55.49
tt1608290	Action,Comedy	Comedy	67.92
tt1615918	Adventure,Animation,Comedy	Comedy	64.62
tt1618434	Action,Comedy,Crime	Comedy	60.12
tt1620449	Adventure,Animation,Comedy	Comedy	36.73
tt1621039	Adventure,Animation,Comedy	Comedy	53.16
tt1622547	Action,Comedy,Crime	Comedy	44.53
tt1623288	Adventure,Animation,Comedy	Comedy	52.79
tt1626146	Adventure,Comedy,Drama	Comedy	13.68
tt1629374	Adventure,Animation,Comedy	Comedy	76.47
tt1634013	Adventure,Comedy,Drama	Comedy	23.08
tt1634122	Action,Adventure,Comedy	Comedy	88.57
tt1634136	Action,Comedy,Crime	Comedy	20.45
tt1638355	Action,Adventure,Comedy	Comedy	62.16
tt1646926	Adventure,Animation,Comedy	Comedy	72.73
tt1648112	Action,Comedy	Comedy	73.91
tt1648179	Action,Comedy,Sport	Comedy	90.62
tt1650536	Adventure,Comedy	Comedy	37.5
tt1650554	Action,Adventure,Comedy	Comedy	69.07
tt1655413	Animation,Comedy,Musical	Comedy	18.18
tt1663143	Adventure,Comedy	Comedy	78.38
tt1667353	Adventure,Comedy,Drama	Comedy	63.47
tt1667889	Adventure,Animation,Comedy	Comedy	79.31
tt1673697	Biography,Comedy,Drama	Comedy	25.32
tt1673702	Adventure,Animation,Comedy	Comedy	37.5
tt1675434	Biography,Comedy,Drama	Comedy	34.21
tt1679335	Adventure,Animation,Comedy	Comedy	62.15
tt1686821	Action,Comedy,Drama	Comedy	49.79
tt1690953	Adventure,Animation,Comedy	Comedy	82.24
tt1691917	Adventure,Animation,Comedy	Comedy	54.62
tt1692190	Action,Comedy,Crime	Comedy	13.64
tt1700841	Adventure,Animation,Comedy	Comedy	72.07
tt1704573	Biography,Comedy,Crime	Comedy	13.91
tt1708532	Action,Comedy	Comedy	60.0
tt1728986	Action,Comedy,Drama	Comedy	62.16
tt1731701	Action,Adventure,Comedy	Comedy	68.85
tt1741243	Action,Comedy,Crime	Comedy	42.55
tt1753383	Adventure,Comedy,Drama	Comedy	17.72
tt1756476	Action,Comedy	Comedy	44.0
tt1764625	Adventure,Animation,Comedy	Comedy	56.0
tt1766094	Action,Comedy	Comedy	76.32
tt1772288	Biography,Comedy,Drama	Comedy	38.33
tt1772341	Adventure,Animation,Comedy	Comedy	49.52
tt1801071	Adventure,Biography,Comedy	Comedy	35.29
tt1806913	Action,Comedy,Fantasy	Comedy	56.34
tt1815852	Action,Comedy,Documentary	Comedy	23.08
tt1816518	Adventure,Animation,Comedy	Comedy	68.18
tt1821549	Adventure,Comedy,Drama	Comedy	9.3
tt1821658	Adventure,Animation,Comedy	Comedy	50.0
tt1821694	Action,Comedy,Crime	Comedy	71.82
tt1830713	Action,Adventure,Comedy	Comedy	83.05
tt1836944	Action,Comedy,Crime	Comedy	34.92
tt1853614	Adventure,Animation,Comedy	Comedy	50.0
tt1860353	Adventure,Animation,Comedy	Comedy	63.64
tt1866249	Biography,Comedy,Drama	Comedy	8.57
tt1911658	Adventure,Animation,Comedy	Comedy	60.9
tt1912398	Adventure,Comedy,Crime	Comedy	21.36
tt1924435	Action,Comedy,Crime	Comedy	80.7
tt1928330	Action,Comedy,Crime	Comedy	52.56
tt1934231	Action,Comedy,Crime	Comedy	41.51
tt1951216	Biography,Comedy,Drama	Comedy	7.89
tt1954470	Action,Comedy,Crime	Comedy	37.93
tt1959563	Action,Comedy,Thriller	Comedy	74.37
tt1979376	Adventure,Animation,Comedy	Comedy	47.28
tt1979388	Adventure,Animation,Comedy	Comedy	56.78
tt1980209	Action,Comedy,Crime	Comedy	35.18
tt1980986	Action,Comedy,Musical	Comedy	67.31
tt1981107	Action,Adventure,Comedy	Comedy	23.08
tt1985949	Animation,Comedy,Family	Comedy	76.65
tt1985966	Adventure,Animation,Comedy	Comedy	54.08
tt2005151	Biography,Comedy,Crime	Comedy	19.8
tt2015381	Action,Adventure,Comedy	Comedy	77.81
tt2017020	Adventure,Animation,Comedy	Comedy	58.82
tt2017561	Action,Adventure,Comedy	Comedy	87.93
tt2023690	Adventure,Comedy,Crime	Comedy	22.22
tt2043932	Action,Comedy	Comedy	80.0
tt2091256	Action,Animation,Comedy	Comedy	77.69
tt2094877	Biography,Comedy	Comedy	6.25
tt2096673	Adventure,Animation,Comedy	Comedy	45.24
tt2097307	Action,Comedy	Comedy	57.85
tt2112124	Action,Comedy	Comedy	48.98
tt2112131	Action,Comedy	Comedy	71.23
tt2113681	Adventure,Comedy	Comedy	32.14
tt2120120	Action,Comedy,Sci-Fi	Comedy	72.94
tt2123146	Adventure,Comedy,Sci-Fi	Comedy	68.86
tt2140373	Biography,Comedy,Drama	Comedy	11.87
tt2166214	Action,Comedy	Comedy	73.33
tt2179116	Adventure,Comedy,Drama	Comedy	40.54
tt2180411	Adventure,Comedy,Drama	Comedy	27.4
tt2193265	Action,Adventure,Comedy	Comedy	58.82
tt2224026	Adventure,Animation,Comedy	Comedy	66.39
tt2238032	Action,Adventure,Comedy	Comedy	81.82
tt2246565	Biography,Comedy,Documentary	Comedy	7.14
tt2258337	Action,Comedy,Fantasy	Comedy	41.18
tt2261287	Adventure,Animation,Comedy	Comedy	48.65
tt2262227	Adventure,Animation,Comedy	Comedy	48.0
tt2275946	Action,Comedy,Crime	Comedy	34.33
tt2277860	Adventure,Animation,Comedy	Comedy	82.22
tt2278388	Adventure,Comedy,Crime	Comedy	50.96
tt2279373	Adventure,Animation,Comedy	Comedy	40.0
tt2281587	Adventure,Comedy,Crime	Comedy	42.15
tt2283336	Action,Adventure,Comedy	Comedy	59.18
tt2283362	Action,Adventure,Comedy	Comedy	61.21
tt2293640	Adventure,Animation,Comedy	Comedy	69.82
tt2294449	Action,Comedy,Crime	Comedy	76.5
tt2294629	Adventure,Animation,Comedy	Comedy	55.71
tt2296777	Adventure,Animation,Comedy	Comedy	45.56
tt2304655	Action,Comedy	Comedy	23.08
tt2321405	Animation,Comedy,Drama	Comedy	36.0
tt2330866	Action,Comedy,Crime	Comedy	58.82
tt2332579	Adventure,Comedy,Drama	Comedy	39.39
tt2334871	Action,Adventure,Comedy	Comedy	36.33
tt2357291	Adventure,Animation,Comedy	Comedy	65.42
tt2372222	Action,Comedy	Comedy	62.16
tt2387499	Action,Comedy	Comedy	72.73
tt2393845	Action,Comedy,Crime	Comedy	10.0
tt2396224	Animation,Comedy,Drama	Comedy	7.32
tt2398241	Adventure,Animation,Comedy	Comedy	61.45
tt2401878	Animation,Comedy,Drama	Comedy	15.5
tt2404463	Action,Comedy,Crime	Comedy	82.3
tt2404738	Action,Comedy,Fantasy	Comedy	45.0
tt2409302	Action,Comedy	Comedy	45.45
tt2431286	Biography,Comedy,Drama	Comedy	13.2
tt2436516	Action,Adventure,Comedy	Comedy	34.62
tt2452042	Adventure,Animation,Comedy	Comedy	56.99
tt2461132	Action,Comedy,Music	Comedy	47.06
tt2510894	Animation,Comedy,Family	Comedy	56.94
tt2556874	Action,Comedy,Crime	Comedy	47.37
tt2692250	Adventure,Comedy,Family	Comedy	42.07
tt2704998	Action,Comedy,Crime	Comedy	65.25
tt2709768	Adventure,Animation,Comedy	Comedy	73.48
tt2718440	Action,Comedy	Comedy	39.58
tt2758904	Adventure,Comedy	Comedy	81.82
tt2784512	Action,Adventure,Comedy	Comedy	40.0
tt2788710	Action,Adventure,Comedy	Comedy	64.93
tt2788732	Action,Adventure,Comedy	Comedy	52.5
tt2802144	Action,Adventure,Comedy	Comedy	67.19
tt2837574	Biography,Comedy,Crime	Comedy	27.89
tt2869728	Action,Comedy,Crime	Comedy	88.16
tt2872750	Adventure,Animation,Comedy	Comedy	66.38
tt2883512	Adventure,Comedy,Drama	Comedy	11.92
tt2905838	Action,Adventure,Comedy	Comedy	60.26
tt2948356	Adventure,Animation,Comedy	Comedy	31.13
tt2967224	Action,Comedy,Crime	Comedy	89.93
tt2974918	Adventure,Animation,Comedy	Comedy	77.05
tt2978626	Action,Comedy	Comedy	61.54
tt2980592	Action,Comedy,Crime	Comedy	37.46
tt2980706	Adventure,Animation,Comedy	Comedy	58.49
tt2990140	Adventure,Comedy,Family	Comedy	78.55
tt3042926	Action,Comedy,Drama	Comedy	55.0
tt3045616	Action,Comedy,Crime	Comedy	51.46
tt3073256	Action,Comedy,Drama	Comedy	51.67
tt3079380	Action,Comedy,Crime	Comedy	93.23
tt3095734	Action,Adventure,Comedy	Comedy	63.22
tt3110958	Action,Adventure,Comedy	Comedy	51.44
tt3142688	Adventure,Comedy,Drama	Comedy	43.24
tt3142764	Action,Comedy	Comedy	70.59
tt3148834	Adventure,Animation,Comedy	Comedy	73.08
tt3159708	Action,Comedy,Crime	Comedy	55.56
tt3169706	Biography,Comedy,Drama	Comedy	8.64
tt3289724	Biography,Comedy,Drama	Comedy	30.48
tt3316948	Action,Comedy,Sci-Fi	Comedy	59.2
tt3317234	Action,Comedy	Comedy	68.75
tt3331846	Animation,Comedy,Drama	Comedy	50.0
tt3332064	Adventure,Comedy,Family	Comedy	69.3
tt3381008	Action,Adventure,Comedy	Comedy	73.4
tt3385524	Biography,Comedy,Drama	Comedy	32.3
tt3411444	Adventure,Animation,Comedy	Comedy	60.8
tt3416828	Adventure,Animation,Comedy	Comedy	54.17
tt3422078	Adventure,Animation,Comedy	Comedy	34.62
tt3450650	Action,Comedy,Crime	Comedy	69.23
tt3469046	Adventure,Animation,Comedy	Comedy	65.24
tt3470600	Animation,Comedy,Family	Comedy	66.4
tt3486626	Adventure,Animation,Comedy	Comedy	69.7
tt3501632	Action,Adventure,Comedy	Comedy	74.51
tt3521126	Biography,Comedy,Drama	Comedy	34.82
tt3521164	Adventure,Animation,Comedy	Comedy	47.58
tt3532216	Action,Biography,Comedy	Comedy	7.95
tt3553442	Biography,Comedy,Drama	Comedy	26.87
tt3564472	Adventure,Comedy,Drama	Comedy	75.48
tt3606752	Adventure,Animation,Comedy	Comedy	77.12
tt3606888	Biography,Comedy,Drama	Comedy	7.23
tt3672742	Action,Adventure,Comedy	Comedy	73.17
tt3679060	Action,Adventure,Comedy	Comedy	63.33
tt3696192	Action,Comedy	Comedy	73.53
tt3708886	Action,Comedy,Crime	Comedy	36.62
tt3721964	Action,Comedy,Crime	Comedy	42.45
tt3722070	Biography,Comedy,Drama	Comedy	23.71
tt3741632	Adventure,Comedy,Drama	Comedy	29.69
tt3759416	Adventure,Animation,Comedy	Comedy	77.42
tt3799694	Action,Comedy,Crime	Comedy	64.59
tt3838992	Action,Comedy,Fantasy	Comedy	67.74
tt3858372	Adventure,Animation,Comedy	Comedy	34.62
tt3863552	Action,Comedy,Drama	Comedy	36.36
tt3864024	Action,Comedy,Sci-Fi	Comedy	73.91
tt3874544	Adventure,Animation,Comedy	Comedy	62.16
tt3896198	Action,Adventure,Comedy	Comedy	74.69
tt3949660	Action,Adventure,Comedy	Comedy	82.49
tt4107858	Action,Comedy,Drama	Comedy	33.33
tt4116284	Action,Animation,Comedy	Comedy	64.22
tt4129428	Action,Adventure,Comedy	Comedy	23.19
tt4131800	Adventure,Animation,Comedy	Comedy	68.14
tt4136084	Biography,Comedy,Drama	Comedy	34.76
tt4139124	Action,Comedy,Crime	Comedy	44.09
tt4158096	Action,Comedy,Crime	Comedy	34.91
tt4191054	Adventure,Animation,Comedy	Comedy	35.81
tt4217392	Action,Adventure,Comedy	Comedy	73.44
tt4374460	Adventure,Comedy,Drama	Comedy	10.0
tt4382824	Adventure,Biography,Comedy	Comedy	38.0
tt4463894	Action,Comedy,Crime	Comedy	55.81
tt4468740	Adventure,Comedy,Family	Comedy	61.32
tt4559046	Action,Comedy	Comedy	76.92
tt4575576	Adventure,Comedy,Drama	Comedy	42.38
tt4587656	Adventure,Animation,Comedy	Comedy	62.5
tt4595882	Biography,Comedy,Crime	Comedy	35.68
tt4622512	Biography,Comedy,Drama	Comedy	22.35
tt4624424	Adventure,Animation,Comedy	Comedy	76.7
tt4649466	Action,Adventure,Comedy	Comedy	67.02
tt4651410	Action,Comedy,Crime	Comedy	59.62
tt4694544	Action,Comedy	Comedy	58.82
tt4698684	Adventure,Comedy,Drama	Comedy	34.48
tt4701724	Adventure,Animation,Comedy	Comedy	62.96
tt4714568	Adventure,Comedy,Crime	Comedy	42.31
tt4728338	Action,Comedy,Drama	Comedy	47.06
tt4731008	Adventure,Animation,Comedy	Comedy	65.52
tt4769836	Action,Adventure,Comedy	Comedy	66.34
tt4859168	Adventure,Comedy,Drama	Comedy	29.87
tt4974684	Action,Adventure,Comedy	Comedy	40.0
tt5095030	Action,Adventure,Comedy	Comedy	81.17
tt5104604	Adventure,Animation,Comedy	Comedy	33.0
tt5113040	Adventure,Animation,Comedy	Comedy	68.35
tt5117670	Adventure,Animation,Comedy	Comedy	68.98
tt5164214	Action,Comedy,Crime	Comedy	44.86
tt5220122	Adventure,Animation,Comedy	Comedy	70.2
tt5463162	Action,Adventure,Comedy	Comedy	84.64
tt5539052	Biography,Comedy,Drama	Comedy	48.72
tt5555502	Biography,Comedy,Drama	Comedy	50.0
tt5566790	Biography,Comedy	Comedy	48.89
tt5580036	Biography,Comedy,Drama	Comedy	57.21
tt5664636	Adventure,Comedy,Family	Comedy	66.94
tt5689068	Action,Comedy,Thriller	Comedy	55.91
tt5721088	Action,Comedy	Comedy	65.12
tt5848272	Adventure,Animation,Comedy	Comedy	57.12
tt5884052	Action,Adventure,Comedy	Comedy	72.41
tt6182908	Adventure,Animation,Comedy	Comedy	53.73
tt6205872	Action,Comedy,Crime	Comedy	35.4
tt6225520	Biography,Comedy,Drama	Comedy	50.0
tt6266538	Biography,Comedy,Drama	Comedy	14.13
tt6288124	Biography,Comedy,Drama	Comedy	12.79
tt6348138	Adventure,Animation,Comedy	Comedy	66.94
tt6428676	Adventure,Animation,Comedy	Comedy	46.31
tt6513120	Biography,Comedy,Drama	Comedy	49.44
tt6663582	Action,Adventure,Comedy	Comedy	79.65
tt6921996	Action,Adventure,Comedy	Comedy	78.1
tt6966692	Biography,Comedy,Drama	Comedy	27.34
tt7238392	Action,Adventure,Comedy	Comedy	67.57
tt7343762	Adventure,Comedy	Comedy	75.1
tt7424200	Action,Animation,Comedy	Comedy	77.0
tt7689966	Biography,Comedy,Documentary	Comedy	13.51
tt7734218	Action,Comedy,Crime	Comedy	73.85
tt7748244	Action,Comedy	Comedy	40.74
tt8179388	Action,Adventure,Comedy	Comedy	49.4
tt8385474	Adventure,Comedy,Drama	Comedy	45.87
tt0031381	Drama,History,Romance	Romance	24.27
tt0035423	Comedy,Fantasy,Romance	Romance	70.12
tt0079579	Comedy,Drama,Romance	Romance	32.5
tt0080388	Crime,Drama,Romance	Romance	35.94
tt0080439	Comedy,Romance	Romance	27.27
tt0080453	Adventure,Drama,Romance	Romance	30.26
tt0080610	Drama,Romance,War	Romance	4.65
tt0081480	Comedy,Romance	Romance	50.0
tt0081534	Drama,Fantasy,Romance	Romance	31.52
tt0081696	Drama,Romance,Western	Romance	37.04
tt0081777	Fantasy,Musical,Romance	Romance	63.64
tt0081974	Drama,Romance,Thriller	Romance	20.72
tt0082031	Comedy,Romance	Romance	60.5
tt0082089	Crime,Drama,Romance	Romance	35.93
tt0082100	Comedy,Drama,Romance	Romance	37.5
tt0082146	Comedy,Romance	Romance	42.59
tt0082329	Drama,Romance	Romance	18.18
tt0082351	Romance,Thriller,War	Romance	6.56
tt0082370	Drama,Romance	Romance	0.0
tt0082416	Drama,Romance	Romance	30.77
tt0082477	Comedy,Drama,Romance	Romance	31.25
tt0082934	Crime,Drama,Romance	Romance	18.18
tt0083089	Comedy,Drama,Romance	Romance	44.44
tt0083967	Biography,Drama,Romance	Romance	17.74
tt0084234	Comedy,Drama,Romance	Romance	42.19
tt0084296	Adventure,Drama,Romance	Romance	28.79
tt0084434	Drama,Romance	Romance	11.94
tt0084707	Drama,Romance	Romance	23.33
tt0084805	Comedy,Drama,Romance	Romance	73.66
tt0085154	Drama,Romance,Sport	Romance	25.42
tt0085276	Action,Drama,Romance	Romance	37.1
tt0085346	Comedy,Drama,Romance	Romance	57.89
tt0085549	Drama,Music,Romance	Romance	61.81
tt0085894	Comedy,Romance,Sci-Fi	Romance	25.0
tt0086087	Comedy,Drama,Romance	Romance	27.27
tt0086143	Comedy,Romance	Romance	47.62
tt0086216	Crime,Drama,Romance	Romance	15.27
tt0086361	Drama,Music,Romance	Romance	74.34
tt0086525	Comedy,Romance	Romance	29.07
tt0086617	Drama,Romance,War	Romance	27.36
tt0086619	Drama,Musical,Romance	Romance	42.17
tt0086856	Adventure,Comedy,Romance	Romance	39.82
tt0086873	Comedy,Fantasy,Romance	Romance	32.84
tt0086973	Comedy,Romance	Romance	33.33
tt0087100	Drama,Romance,Thriller	Romance	34.62
tt0087233	Drama,Romance	Romance	26.32
tt0087277	Drama,Music,Romance	Romance	69.05
tt0087747	Comedy,Drama,Romance	Romance	50.0
tt0087910	Adventure,Drama,Romance	Romance	12.5
tt0088128	Comedy,Romance	Romance	40.82
tt0088161	Comedy,Fantasy,Romance	Romance	58.33
tt0088172	Romance,Sci-Fi	Romance	40.54
tt0088414	Comedy,Romance	Romance	61.7
tt0088708	Action,Adventure,Romance	Romance	47.44
tt0088794	Comedy,Romance	Romance	45.18
tt0089208	Comedy,Music,Romance	Romance	73.85
tt0089393	Comedy,Romance	Romance	47.3
tt0089469	Adventure,Fantasy,Romance	Romance	52.55
tt0089601	Comedy,Romance	Romance	54.1
tt0089643	Comedy,Drama,Romance	Romance	35.71
tt0089755	Biography,Drama,Romance	Romance	25.93
tt0089853	Comedy,Fantasy,Romance	Romance	28.86
tt0089886	Comedy,Romance,Sci-Fi	Romance	47.14
tt0089960	Drama,Romance	Romance	12.2
tt0089981	Comedy,Romance	Romance	36.11
tt0090060	Drama,Romance	Romance	27.71
tt0090103	Comedy,Drama,Romance	Romance	71.43
tt0090270	Drama,Romance,Sport	Romance	25.33
tt0090305	Comedy,Romance,Sci-Fi	Romance	27.27
tt0090329	Crime,Drama,Romance	Romance	27.18
tt0090563	Drama,Romance	Romance	22.99
tt0090570	Biography,Drama,Romance	Romance	22.62
tt0090583	Comedy,Drama,Romance	Romance	27.5
tt0090685	Comedy,Romance,Sport	Romance	21.18
tt0090768	Drama,Fantasy,Romance	Romance	13.89
tt0090830	Drama,Romance	Romance	43.08
tt0091306	Comedy,Romance,Thriller	Romance	50.0
tt0091326	Action,Family,Romance	Romance	29.57
tt0091396	Comedy,Crime,Romance	Romance	32.43
tt0091445	Comedy,Drama,Romance	Romance	17.46
tt0091497	Crime,Drama,Romance	Romance	42.86
tt0091538	Crime,Drama,Romance	Romance	28.07
tt0091554	Crime,Mystery,Romance	Romance	55.26
tt0091578	Comedy,Drama,Romance	Romance	20.29
tt0091635	Drama,Romance	Romance	31.3
tt0091637	Crime,Drama,Romance	Romance	40.0
tt0091653	Comedy,Drama,Romance	Romance	35.14
tt0091680	Comedy,Romance	Romance	60.32
tt0091790	Comedy,Drama,Romance	Romance	19.02
tt0091830	Drama,Romance	Romance	8.57
tt0091867	Drama,Romance	Romance	32.41
tt0091939	Comedy,Romance	Romance	43.75
tt0091983	Comedy,Crime,Romance	Romance	34.21
tt0091991	Comedy,Romance	Romance	32.35
tt0092272	Drama,Romance,Sport	Romance	21.57
tt0092605	Comedy,Drama,Romance	Romance	30.0
tt0092618	Comedy,Drama,Romance	Romance	25.56
tt0092666	Comedy,Romance	Romance	58.49
tt0092699	Comedy,Drama,Romance	Romance	25.74
tt0092718	Comedy,Drama,Romance	Romance	48.28
tt0092890	Drama,Music,Romance	Romance	67.05
tt0093015	Action,Comedy,Romance	Romance	32.69
tt0093191	Drama,Fantasy,Romance	Romance	35.24
tt0093206	Drama,History,Romance	Romance	26.67
tt0093209	Comedy,Drama,Romance	Romance	35.9
tt0093493	Comedy,Fantasy,Romance	Romance	50.44
tt0093512	Drama,Romance	Romance	19.18
tt0093565	Comedy,Drama,Romance	Romance	39.74
tt0093693	Comedy,Romance	Romance	61.87
tt0093886	Comedy,Romance	Romance	42.7
tt0093936	Comedy,Romance	Romance	50.0
tt0094006	Drama,Romance	Romance	31.39
tt0094008	Crime,Drama,Romance	Romance	38.0
tt0094072	Comedy,Romance	Romance	47.14
tt0094321	Comedy,Music,Romance	Romance	45.21
tt0094606	Drama,Romance	Romance	26.21
tt0094675	Comedy,Crime,Romance	Romance	42.11
tt0094678	Comedy,Romance	Romance	54.17
tt0094744	Adventure,Comedy,Romance	Romance	65.22
tt0094812	Comedy,Romance,Sport	Romance	83.33
tt0094889	Comedy,Drama,Romance	Romance	32.26
tt0094898	Comedy,Romance	Romance	42.95
tt0094947	Drama,Romance	Romance	23.03
tt0095467	Drama,Romance	Romance	10.53
tt0095593	Comedy,Crime,Romance	Romance	35.71
tt0095654	Comedy,Romance	Romance	58.06
tt0095690	Comedy,Drama,Romance	Romance	73.49
tt0095927	Comedy,Drama,Romance	Romance	44.83
tt0095936	Drama,Musical,Romance	Romance	43.48
tt0096094	Comedy,Drama,Romance	Romance	33.33
tt0096244	Crime,Drama,Romance	Romance	40.91
tt0096289	Comedy,Drama,Romance	Romance	22.41
tt0096332	Drama,Romance	Romance	13.33
tt0096461	Crime,Drama,Romance	Romance	17.39
tt0096463	Comedy,Drama,Romance	Romance	75.18
tt0096794	Fantasy,Romance	Romance	45.3
tt0097044	Comedy,Fantasy,Romance	Romance	45.9
tt0097236	Comedy,Drama,Romance	Romance	51.72
tt0097257	Comedy,Musical,Romance	Romance	67.47
tt0097889	Action,Drama,Romance	Romance	36.87
tt0097904	Crime,Drama,Romance	Romance	16.67
tt0097965	Comedy,Drama,Romance	Romance	50.91
tt0098258	Comedy,Drama,Romance	Romance	40.16
tt0098319	Comedy,Drama,Romance	Romance	52.08
tt0098384	Comedy,Drama,Romance	Romance	55.78
tt0098453	Comedy,Fantasy,Romance	Romance	57.81
tt0098575	Drama,Romance	Romance	31.88
tt0098621	Comedy,Romance	Romance	13.4
tt0098635	Comedy,Drama,Romance	Romance	72.7
tt0099012	Comedy,Romance	Romance	64.62
tt0099165	Comedy,Drama,Romance	Romance	11.72
tt0099487	Drama,Fantasy,Romance	Romance	46.58
tt0099653	Drama,Fantasy,Romance	Romance	7.89
tt0099699	Comedy,Drama,Romance	Romance	47.62
tt0099731	Drama,Romance,Sci-Fi	Romance	4.41
tt0099747	Drama,Romance,War	Romance	20.83
tt0099797	Crime,Drama,Romance	Romance	37.66
tt0099800	Comedy,Music,Romance	Romance	72.41
tt0099818	Comedy,Drama,Romance	Romance	12.5
tt0099892	Comedy,Romance	Romance	32.04
tt0099902	Drama,Romance	Romance	9.68
tt0100050	Comedy,Family,Romance	Romance	41.03
tt0100112	Comedy,Drama,Romance	Romance	37.21
tt0100140	Comedy,Drama,Romance	Romance	28.99
tt0100142	Comedy,Drama,Romance	Romance	41.82
tt0100168	Drama,Music,Romance	Romance	69.7
tt0100201	Comedy,Fantasy,Romance	Romance	33.33
